Customer_ID,Customer_Name,Segment,City,State,Region,Gender,Age,Email,Registration_Date,Total_Sales,Total_Profit,Total_Orders,Average_Order_Value,Customer_Segment_Score
SC-20095,Sanjit Chand,Consumer,Los Angeles,California,West,M,62,sanjit.chand@email.com,2015-03-07,14142.333999999999,3687.46,9,1571.37,Platinum
MC-18100,Mick Crebagga,Consumer,El Paso,Texas,Central,F,47,mick.crebagga@email.com,2017-02-21,2218.98,465.81,10,221.9,Silver
TT-21460,Tonja Turnell,Home Office,Aurora,Illinois,Central,M,45,tonja.turnell@email.com,2015-12-27,5364.808,895.83,7,766.4,Gold
AP-10720,Anne Pryor,Home Office,Florence,Alabama,South,F,68,anne.pryor@email.com,2017-02-18,545.932,112.92999999999999,6,90.99,Bronze
DL-12865,Dan Lawera,Consumer,New York City,New York,East,M,63,dan.lawera@email.com,2015-12-22,444.024,79.83,7,63.43,Bronze
NP-18325,Naresj Patel,Consumer,New York City,New York,East,M,69,naresj.patel@email.com,2015-09-04,5529.62,1228.68,6,921.6,Gold
VG-21805,Vivek Grady,Corporate,Virginia Beach,Virginia,South,M,74,vivek.grady@email.com,2016-03-12,418.432,141.34,4,104.61,Bronze
MY-18295,Muhammed Yedwab,Corporate,Grapevine,Texas,Central,F,47,muhammed.yedwab@email.com,2015-11-27,3601.88,741.68,10,360.19,Silver
RD-19480,Rick Duston,Consumer,Olympia,Washington,West,M,18,rick.duston@email.com,2017-11-26,4272.93,877.97,8,534.12,Silver
JF-15490,Jeremy Farry,Consumer,Los Angeles,California,West,F,59,jeremy.farry@email.com,2017-10-06,890.95,242.17,10,89.1,Bronze
DP-13390,Dennis Pardue,Home Office,Peoria,Illinois,Central,M,29,dennis.pardue@email.com,2017-12-27,5480.723999999999,1763.74,9,608.97,Gold
MD-17350,Maribeth Dona,Consumer,Columbus,Ohio,East,M,58,maribeth.dona@email.com,2017-11-08,2716.412,624.52,6,452.74,Silver
MY-17380,Maribeth Yedwab,Corporate,New York City,New York,East,F,47,maribeth.yedwab@email.com,2015-02-09,2254.285,443.26,7,322.04,Silver
AB-10150,Aimee Bixby,Consumer,Carrollton,Texas,Central,M,40,aimee.bixby@email.com,2016-09-20,966.71,255.51,5,193.34,Bronze
GB-14530,George Bell,Corporate,Dover,Delaware,East,M,21,george.bell@email.com,2016-10-04,1568.44,392.67,11,142.59,Silver
CA-12775,Cynthia Arntzen,Consumer,Smyrna,Tennessee,South,F,28,cynthia.arntzen@email.com,2017-03-18,3041.566,826.4699999999999,7,434.51,Silver
ME-17725,Max Engle,Consumer,Newark,Delaware,East,F,55,max.engle@email.com,2017-04-29,1908.4532,483.53000000000003,8,238.56,Silver
ML-17395,Marina Lichtenstein,Corporate,Los Angeles,California,West,F,63,marina.lichtenstein@email.com,2015-07-08,2722.843,585.16,9,302.54,Silver
YS-21880,Yana Sorensen,Corporate,Oakland,California,West,F,27,yana.sorensen@email.com,2017-04-27,6720.4439999999995,1883.8899999999999,8,840.06,Gold
PL-18925,Paul Lucas,Home Office,Philadelphia,Pennsylvania,East,M,66,paul.lucas@email.com,2015-05-01,239.481,62.57,5,47.9,Bronze
JK-16120,Julie Kriz,Home Office,Eagan,Minnesota,Central,M,46,julie.kriz@email.com,2015-11-02,2932.484,762.0600000000001,10,293.25,Silver
JC-15385,Jenna Caffey,Consumer,Kent,Washington,West,F,41,jenna.caffey@email.com,2017-08-27,1058.108,339.5400000000001,1,1058.11,Silver
JG-15160,James Galang,Consumer,Los Angeles,California,West,M,55,james.galang@email.com,2017-02-01,6366.392,1222.31,11,578.76,Gold
PO-19180,Philisse Overcash,Home Office,New York City,New York,East,M,45,philisse.overcash@email.com,2015-06-09,4893.043,1128.74,9,543.67,Silver
MC-17275,Marc Crier,Consumer,Lafayette,Louisiana,South,F,36,marc.crier@email.com,2017-01-08,2725.982,764.78,8,340.75,Silver
AS-10240,Alan Shonely,Consumer,Cleveland,Ohio,East,M,22,alan.shonely@email.com,2016-12-14,503.968,147.12,5,100.79,Bronze
CL-12565,Clay Ludtke,Consumer,Cleveland,Ohio,East,F,48,clay.ludtke@email.com,2016-08-05,10880.546,2360.46,12,906.71,Platinum
NW-18400,Natalie Webber,Consumer,Tigard,Oregon,West,M,44,natalie.webber@email.com,2017-09-20,7234.014,1493.93,7,1033.43,Gold
TB-21280,Toby Braunhardt,Consumer,Washington,District of Columbia,East,M,21,toby.braunhardt@email.com,2015-03-16,2198.45,517.77,6,366.41,Silver
BS-11380,Bill Stewart,Corporate,Skokie,Illinois,Central,F,18,bill.stewart@email.com,2016-04-02,3887.834,1135.22,5,777.57,Silver
FH-14365,Fred Hopkins,Corporate,Seattle,Washington,West,M,40,fred.hopkins@email.com,2015-10-28,6987.196,1536.33,8,873.4,Gold
VM-21685,Valerie Mitchum,Home Office,Philadelphia,Pennsylvania,East,M,33,valerie.mitchum@email.com,2016-10-07,2454.866,554.3399999999999,7,350.7,Silver
SF-20200,Sarah Foster,Consumer,Philadelphia,Pennsylvania,East,F,65,sarah.foster@email.com,2017-10-05,3422.7859999999996,478.68,9,380.31,Silver
HH-15010,Hilary Holden,Corporate,San Francisco,California,West,F,66,hilary.holden@email.com,2015-08-31,218.668,67.07000000000001,2,109.33,Bronze
CD-12280,Christina DeMoss,Consumer,Seattle,Washington,West,F,34,christina.demoss@email.com,2015-02-16,1205.584,308.65,2,602.79,Silver
HL-15040,Hunter Lopez,Consumer,Milwaukee,Wisconsin,Central,F,28,hunter.lopez@email.com,2017-04-20,12873.297999999999,2486.56,6,2145.55,Platinum
TH-21100,Thea Hendricks,Consumer,Los Angeles,California,West,F,43,thea.hendricks@email.com,2016-06-02,2422.824,467.66999999999996,5,484.56,Silver
MM-18055,Michelle Moray,Consumer,Seattle,Washington,West,M,38,michelle.moray@email.com,2016-08-30,2749.881,652.47,8,343.74,Silver
QJ-19255,Quincy Jones,Corporate,Philadelphia,Pennsylvania,East,M,71,quincy.jones@email.com,2015-01-30,6108.338,1017.3299999999999,9,678.7,Gold
NS-18505,Neola Schneider,Consumer,Dallas,Texas,Central,F,40,neola.schneider@email.com,2017-07-05,2575.863,757.88,4,643.97,Silver
MM-17920,Michael Moore,Consumer,New York City,New York,East,F,67,michael.moore@email.com,2015-05-28,3640.2560000000003,951.3600000000001,10,364.03,Silver
RD-19480,Rick Duston,Consumer,Houston,Texas,Central,F,34,rick.duston@email.com,2017-03-06,4272.93,877.97,8,534.12,Silver
RB-19645,Robert Barroso,Corporate,North Las Vegas,Nevada,West,M,51,robert.barroso@email.com,2015-10-04,221.084,67.97,5,44.22,Bronze
RD-19585,Rob Dowd,Consumer,Plano,Texas,Central,F,32,rob.dowd@email.com,2015-11-16,2832.904,469.6,9,314.77,Silver
SW-20455,Shaun Weien,Consumer,Suffolk,Virginia,South,F,44,shaun.weien@email.com,2017-02-11,2835.564,675.0799999999999,6,472.59,Silver
SF-20965,Sylvia Foulston,Corporate,Houston,Texas,Central,M,66,sylvia.foulston@email.com,2017-06-06,3336.535,700.37,9,370.73,Silver
EB-13930,Eric Barreto,Consumer,San Francisco,California,West,F,51,eric.barreto@email.com,2016-03-15,944.6000000000001,253.46,5,188.92,Bronze
SB-20290,Sean Braxton,Corporate,Philadelphia,Pennsylvania,East,F,42,sean.braxton@email.com,2017-05-04,8057.891,1260.53,7,1151.13,Gold
PS-18760,Pamela Stobb,Consumer,Los Angeles,California,West,F,31,pamela.stobb@email.com,2016-07-10,2181.479,556.89,6,363.58,Silver
CB-12535,Claudia Bergmann,Corporate,San Francisco,California,West,F,35,claudia.bergmann@email.com,2017-09-21,4246.4555,1064.81,8,530.81,Silver
DK-12835,Damala Kotsonis,Corporate,Philadelphia,Pennsylvania,East,F,58,damala.kotsonis@email.com,2016-11-02,3256.48,841.3000000000001,12,271.37,Silver
AW-10840,Anthony Witt,Consumer,Philadelphia,Pennsylvania,East,M,24,anthony.witt@email.com,2017-04-23,649.376,195.98,4,162.34,Bronze
TS-21610,Troy Staebel,Consumer,Philadelphia,Pennsylvania,East,M,19,troy.staebel@email.com,2016-04-08,2820.424,831.65,7,402.92,Silver
HF-14995,Herbert Flentye,Consumer,Indianapolis,Indiana,Central,M,34,herbert.flentye@email.com,2016-12-27,2533.1639999999998,616.23,7,361.88,Silver
HZ-14950,Henia Zydlo,Consumer,Columbus,Ohio,East,F,25,henia.zydlo@email.com,2016-12-12,886.52,252.71,5,177.3,Bronze
AB-10255,Alejandro Ballentine,Home Office,Plano,Texas,Central,M,32,alejandro.ballentine@email.com,2015-10-17,914.5319999999999,219.85999999999999,9,101.61,Bronze
PO-19195,Phillina Ober,Home Office,Bayonne,New Jersey,East,M,71,phillina.ober@email.com,2017-09-17,1056.858,206.70999999999998,5,211.37,Silver
AG-10900,Arthur Gainer,Consumer,Los Angeles,California,West,M,46,arthur.gainer@email.com,2015-08-03,4510.797,891.29,10,451.08,Silver
SC-20725,Steven Cartwright,Consumer,Seattle,Washington,West,M,74,steven.cartwright@email.com,2017-02-21,5226.21,1369.26,11,475.11,Gold
ND-18370,Natalie DeCherney,Consumer,New York City,New York,East,M,60,natalie.decherney@email.com,2017-01-16,4326.139,1139.9199999999998,9,480.68,Silver
CD-12790,Cynthia Delaney,Home Office,San Diego,California,West,F,66,cynthia.delaney@email.com,2015-06-10,1860.732,527.37,5,372.15,Silver
PG-18820,Patrick Gardner,Consumer,Glendale,Arizona,West,F,47,patrick.gardner@email.com,2017-08-30,3086.907,665.74,13,237.45,Silver
IM-15070,Irene Maddox,Consumer,Philadelphia,Pennsylvania,East,F,37,irene.maddox@email.com,2016-08-08,4930.474,1276.69,7,704.35,Silver
JK-15205,Jamie Kunitz,Consumer,San Francisco,California,West,M,64,jamie.kunitz@email.com,2017-01-27,4262.2919999999995,860.24,4,1065.57,Silver
JP-15520,Jeremy Pistek,Consumer,Houston,Texas,Central,M,33,jeremy.pistek@email.com,2015-04-26,3635.594,1031.82,7,519.37,Silver
MM-18055,Michelle Moray,Consumer,Chicago,Illinois,Central,M,47,michelle.moray@email.com,2016-08-21,2749.881,652.47,8,343.74,Silver
DC-13285,Debra Catini,Consumer,San Francisco,California,West,M,45,debra.catini@email.com,2015-05-25,1174.618,325.98,5,234.92,Silver
JL-15835,John Lee,Consumer,New York City,New York,East,F,45,john.lee@email.com,2017-05-07,9576.343,1639.03,10,957.63,Gold
BN-11515,Bradley Nguyen,Consumer,New York City,New York,East,F,53,bradley.nguyen@email.com,2017-11-16,1459.344,489.94,5,291.87,Silver
KD-16345,Katherine Ducich,Consumer,Chicago,Illinois,Central,M,47,katherine.ducich@email.com,2017-04-11,1888.964,440.34,6,314.83,Silver
JK-15370,Jay Kimmel,Consumer,Philadelphia,Pennsylvania,East,F,18,jay.kimmel@email.com,2015-01-05,2136.458,491.65,7,305.21,Silver
FM-14215,Filia McAdams,Corporate,Dublin,Ohio,East,F,74,filia.mcadams@email.com,2016-08-01,2456.638,565.88,10,245.66,Silver
CA-12265,Christina Anderson,Consumer,Springfield,Virginia,South,M,19,christina.anderson@email.com,2015-06-15,2638.3272,652.56,8,329.79,Silver
KD-16495,Keith Dawkins,Corporate,Fayetteville,North Carolina,South,F,33,keith.dawkins@email.com,2015-09-05,8181.256,1838.06,12,681.77,Gold
LH-17155,Logan Haushalter,Consumer,Dallas,Texas,Central,M,51,logan.haushalter@email.com,2016-11-03,1739.689,500.15,9,193.3,Silver
AG-10675,Anna Gayman,Consumer,Jacksonville,North Carolina,South,F,41,anna.gayman@email.com,2015-03-12,3489.0396000000005,923.28,7,498.43,Silver
DB-13120,David Bremer,Corporate,San Francisco,California,West,M,19,david.bremer@email.com,2016-08-24,2973.094,690.07,7,424.73,Silver
ED-13885,Emily Ducich,Home Office,San Diego,California,West,M,62,emily.ducich@email.com,2016-10-25,3484.92,1008.77,8,435.62,Silver
MC-18100,Mick Crebagga,Consumer,Philadelphia,Pennsylvania,East,F,59,mick.crebagga@email.com,2017-03-12,2218.98,465.81,10,221.9,Silver
BM-11785,Bryan Mills,Consumer,Rochester,New York,East,F,18,bryan.mills@email.com,2016-11-08,1338.842,227.16,10,133.88,Silver
EM-14065,Erin Mull,Consumer,Jacksonville,North Carolina,South,F,30,erin.mull@email.com,2016-10-02,228.99,44.269999999999996,4,57.25,Bronze
DA-13450,Dianna Arnett,Home Office,Houston,Texas,Central,F,38,dianna.arnett@email.com,2016-01-13,156.76,47.620000000000005,4,39.19,Bronze
MO-17800,Meg O'Connel,Home Office,San Antonio,Texas,Central,M,67,meg.o'connel@email.com,2017-12-30,1687.0269999999998,381.0,8,210.88,Silver
JW-15955,Joni Wasserman,Consumer,Oakland,California,West,F,72,joni.wasserman@email.com,2017-08-17,1049.2379999999998,264.18,6,174.87,Silver
TT-21460,Tonja Turnell,Home Office,Fort Worth,Texas,Central,F,71,tonja.turnell@email.com,2015-08-01,5364.808,895.83,7,766.4,Gold
SL-20155,Sara Luxemburg,Home Office,Houston,Texas,Central,F,73,sara.luxemburg@email.com,2017-06-02,3046.532,366.49,6,507.76,Silver
RM-19375,Raymond Messe,Consumer,Houston,Texas,Central,M,60,raymond.messe@email.com,2016-03-14,1453.474,401.29,6,242.25,Silver
MB-18085,Mick Brown,Consumer,Philadelphia,Pennsylvania,East,M,61,mick.brown@email.com,2015-09-08,1428.231,329.69,7,204.03,Silver
AG-10900,Arthur Gainer,Consumer,San Diego,California,West,M,73,arthur.gainer@email.com,2015-01-16,4510.797,891.29,10,451.08,Silver
ML-17755,Max Ludwig,Home Office,Suffolk,Virginia,South,F,30,max.ludwig@email.com,2017-10-09,2071.9139999999998,627.29,7,295.99,Silver
CC-12685,Craig Carroll,Consumer,Greensboro,North Carolina,South,M,26,craig.carroll@email.com,2017-07-12,2854.1150000000002,821.87,4,713.53,Silver
SC-20770,Stewart Carmichael,Corporate,Dallas,Texas,Central,M,39,stewart.carmichael@email.com,2017-12-04,4492.657,1100.93,7,641.81,Silver
GG-14650,Greg Guthrie,Corporate,Chicago,Illinois,Central,F,38,greg.guthrie@email.com,2017-05-16,2224.0,591.12,9,247.11,Silver
MY-18295,Muhammed Yedwab,Corporate,Baltimore,Maryland,East,M,43,muhammed.yedwab@email.com,2017-09-01,3601.88,741.68,10,360.19,Silver
DP-13000,Darren Powers,Consumer,Los Angeles,California,West,F,45,darren.powers@email.com,2016-11-27,897.524,272.07,8,112.19,Bronze
BD-11770,Bryan Davis,Consumer,New York City,New York,East,M,72,bryan.davis@email.com,2016-12-20,658.466,174.31,6,109.74,Bronze
CB-12535,Claudia Bergmann,Corporate,Franklin,Massachusetts,East,F,34,claudia.bergmann@email.com,2016-11-20,4246.4555,1064.81,8,530.81,Silver
JE-15610,Jim Epp,Corporate,Milwaukee,Wisconsin,Central,F,50,jim.epp@email.com,2015-03-13,7754.976,2196.22,7,1107.85,Gold
RP-19855,Roy Phan,Corporate,Kenosha,Wisconsin,Central,M,40,roy.phan@email.com,2017-01-23,2055.356,443.18999999999994,7,293.62,Silver
RA-19915,Russell Applegate,Consumer,New York City,New York,East,F,65,russell.applegate@email.com,2017-09-12,4793.543,1134.6,9,532.62,Silver
RP-19390,Resi Pölking,Consumer,Madison,Wisconsin,Central,M,60,resi.pölking@email.com,2017-05-04,5153.084,1279.98,12,429.42,Gold
TB-21175,Thomas Boland,Corporate,Houston,Texas,Central,F,21,thomas.boland@email.com,2016-01-27,3589.296,818.77,4,897.32,Silver
BE-11455,Brad Eason,Home Office,Olathe,Kansas,Central,M,31,brad.eason@email.com,2016-01-07,748.026,168.91,5,149.61,Bronze
MR-17545,Mathew Reese,Home Office,New York City,New York,East,F,32,mathew.reese@email.com,2017-12-18,639.178,125.26,4,159.79,Bronze
RM-19375,Raymond Messe,Consumer,San Jose,California,West,F,54,raymond.messe@email.com,2015-10-19,1453.474,401.29,6,242.25,Silver
JF-15565,Jill Fjeld,Consumer,Dallas,Texas,Central,M,47,jill.fjeld@email.com,2017-04-27,4198.332,858.93,8,524.79,Silver
AS-10135,Adrian Shami,Home Office,Auburn,Washington,West,M,30,adrian.shami@email.com,2017-08-06,58.82,17.78,2,29.41,Bronze
JA-15970,Joseph Airdo,Consumer,Philadelphia,Pennsylvania,East,M,72,joseph.airdo@email.com,2016-08-28,6491.026,1886.3799999999999,8,811.38,Gold
GK-14620,Grace Kelly,Corporate,Los Angeles,California,West,F,68,grace.kelly@email.com,2015-05-20,6497.27,1213.27,9,721.92,Gold
PB-19210,Phillip Breyer,Corporate,Tulsa,Oklahoma,Central,M,48,phillip.breyer@email.com,2015-10-07,132.738,21.83,2,66.37,Bronze
HK-14890,Heather Kirkland,Corporate,Chicago,Illinois,Central,M,67,heather.kirkland@email.com,2015-07-06,4877.784,1085.51,8,609.72,Silver
FO-14305,Frank Olsen,Consumer,Harrisonburg,Virginia,South,F,24,frank.olsen@email.com,2016-09-25,2678.438,504.61,10,267.84,Silver
BT-11680,Brian Thompson,Consumer,Newark,Ohio,East,F,57,brian.thompson@email.com,2016-04-09,3196.752,794.4200000000001,7,456.68,Silver
SP-20620,Stefania Perrino,Corporate,Los Angeles,California,West,M,43,stefania.perrino@email.com,2017-10-28,5440.319,1349.44,9,604.48,Gold
LL-16840,Lauren Leatherbury,Consumer,Seattle,Washington,West,M,51,lauren.leatherbury@email.com,2017-04-15,2454.554,503.07,5,490.91,Silver
MC-17575,Matt Collins,Consumer,Los Angeles,California,West,M,30,matt.collins@email.com,2017-02-26,1303.893,346.25,8,162.99,Silver
JL-15235,Janet Lee,Consumer,Chicago,Illinois,Central,F,65,janet.lee@email.com,2017-12-22,2203.7,528.61,5,440.74,Silver
EA-14035,Erin Ashbrook,Corporate,Chicago,Illinois,Central,F,55,erin.ashbrook@email.com,2017-05-26,2752.441,605.32,12,229.37,Silver
SA-20830,Sue Ann Reed,Consumer,Redmond,Oregon,West,F,34,sue.ann.reed@email.com,2017-08-12,4767.3415,1049.48,10,476.73,Silver
CH-12070,Cathy Hwang,Home Office,Raleigh,North Carolina,South,M,27,cathy.hwang@email.com,2015-01-23,1537.236,312.49,3,512.41,Silver
ND-18460,Neil Ducich,Corporate,Macon,Georgia,South,M,73,neil.ducich@email.com,2015-10-07,2893.455,830.86,6,482.24,Silver
BS-11755,Bruce Stewart,Consumer,Cleveland,Ohio,East,M,30,bruce.stewart@email.com,2015-02-11,2562.382,720.64,7,366.05,Silver
SL-20155,Sara Luxemburg,Home Office,Muskogee,Oklahoma,Central,F,32,sara.luxemburg@email.com,2017-02-13,3046.532,366.49,6,507.76,Silver
GB-14530,George Bell,Corporate,Monroe,North Carolina,South,M,72,george.bell@email.com,2017-06-12,1568.44,392.67,11,142.59,Silver
AS-10045,Aaron Smayling,Corporate,Austin,Texas,Central,F,45,aaron.smayling@email.com,2016-01-04,3050.692,728.3299999999999,7,435.81,Silver
RM-19375,Raymond Messe,Consumer,Meriden,Connecticut,East,M,23,raymond.messe@email.com,2017-08-20,1453.474,401.29,6,242.25,Silver
NH-18610,Nicole Hansen,Corporate,Roswell,Georgia,South,M,35,nicole.hansen@email.com,2016-12-02,2518.6659999999997,524.5,6,419.78,Silver
BF-10975,Barbara Fisher,Corporate,Charlotte,North Carolina,South,F,62,barbara.fisher@email.com,2017-01-24,599.798,208.23,7,85.69,Bronze
KH-16330,Katharine Harms,Corporate,Bowling Green,Kentucky,South,F,69,katharine.harms@email.com,2015-09-17,3312.864,791.08,8,414.11,Silver
FA-14230,Frank Atkinson,Corporate,San Antonio,Texas,Central,M,53,frank.atkinson@email.com,2017-07-16,2984.054,612.75,7,426.29,Silver
GW-14605,Giulietta Weimer,Consumer,Seattle,Washington,West,F,36,giulietta.weimer@email.com,2016-11-13,2189.019,573.24,7,312.72,Silver
DA-13450,Dianna Arnett,Home Office,Washington,District of Columbia,East,M,71,dianna.arnett@email.com,2016-12-12,156.76,47.620000000000005,4,39.19,Bronze
FH-14275,Frank Hawley,Corporate,Los Angeles,California,West,F,66,frank.hawley@email.com,2017-01-15,4256.272,1153.34,10,425.63,Silver
RK-19300,Ralph Kennedy,Consumer,South Bend,Indiana,Central,F,54,ralph.kennedy@email.com,2015-11-30,1460.192,307.07,3,486.73,Silver
FM-14215,Filia McAdams,Corporate,Los Angeles,California,West,F,49,filia.mcadams@email.com,2016-05-15,2456.638,565.88,10,245.66,Silver
AC-10420,Alyssa Crouse,Corporate,Houston,Texas,Central,M,55,alyssa.crouse@email.com,2015-06-11,925.8,147.52,3,308.6,Bronze
JB-15400,Jennifer Braxton,Corporate,Bristol,Connecticut,East,M,71,jennifer.braxton@email.com,2016-05-14,1791.605,446.39,10,179.16,Silver
GM-14440,Gary McGarr,Consumer,New York City,New York,East,M,63,gary.mcgarr@email.com,2016-07-26,3582.8199999999997,804.63,7,511.83,Silver
RF-19840,Roy Französisch,Consumer,San Antonio,Texas,Central,M,18,roy.französisch@email.com,2015-02-09,938.862,298.97,7,134.12,Bronze
NC-18625,Noah Childs,Corporate,Aurora,Colorado,West,F,36,noah.childs@email.com,2015-10-26,1821.742,567.04,5,364.35,Silver
NG-18355,Nat Gilpin,Corporate,Newark,Ohio,East,M,62,nat.gilpin@email.com,2015-06-22,1869.58,388.28999999999996,5,373.92,Silver
AH-10075,Adam Hart,Corporate,Henderson,Nevada,West,F,43,adam.hart@email.com,2015-01-16,3250.337,946.98,10,325.03,Silver
CH-12070,Cathy Hwang,Home Office,Philadelphia,Pennsylvania,East,M,55,cathy.hwang@email.com,2017-02-08,1537.236,312.49,3,512.41,Silver
CC-12145,Charles Crestani,Consumer,Seattle,Washington,West,F,62,charles.crestani@email.com,2016-05-17,2471.65,670.55,7,353.09,Silver
ME-18010,Michelle Ellison,Corporate,San Francisco,California,West,F,34,michelle.ellison@email.com,2015-07-12,1256.944,259.92,4,314.24,Silver
BP-11230,Benjamin Patterson,Consumer,Spokane,Washington,West,M,53,benjamin.patterson@email.com,2017-04-20,1181.49,279.31,5,236.3,Silver
MP-17470,Mark Packer,Home Office,Columbus,Ohio,East,M,68,mark.packer@email.com,2015-10-17,2945.822,685.17,6,490.97,Silver
CJ-12010,Caroline Jumper,Consumer,Long Beach,New York,East,M,69,caroline.jumper@email.com,2016-07-04,11164.974,2261.62,8,1395.62,Platinum
JC-15775,John Castell,Consumer,San Antonio,Texas,Central,M,26,john.castell@email.com,2015-06-04,2772.055,625.67,9,308.01,Silver
CK-12760,Cyma Kinney,Corporate,Jacksonville,Florida,South,M,38,cyma.kinney@email.com,2016-09-10,1582.109,467.62,9,175.79,Silver
LF-17185,Luke Foster,Consumer,New York City,New York,East,M,69,luke.foster@email.com,2015-03-07,3930.5089999999996,1009.0,7,561.5,Silver
CC-12430,Chuck Clark,Home Office,Philadelphia,Pennsylvania,East,F,50,chuck.clark@email.com,2016-09-20,2870.05,732.03,10,287.0,Silver
