Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Unit_Price,Cost,Profit
2912,CA-2015-113929,16/06/2015,21/06/2015,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,New York,11550.0,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,41.4,10,0.1,4.14,32.67,8.73
2913,CA-2015-113929,16/06/2015,21/06/2015,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,New York,11550.0,East,OFF-AR-10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,35.0,4,0.2,8.75,30.49,4.51
2914,CA-2015-113929,16/06/2015,21/06/2015,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,New York,11550.0,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,39.552,4,0.0,9.89,26.79,12.76
2915,CA-2016-134747,12/10/2016,17/10/2016,Second Class,DL-12925,Daniel Lacy,Consumer,United States,Noblesville,Indiana,46060.0,Central,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,135.72,1,0.0,135.72,98.71,37.01
2916,CA-2016-134747,12/10/2016,17/10/2016,Second Class,DL-12925,Daniel Lacy,Consumer,United States,Noblesville,Indiana,46060.0,Central,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,12.56,7,0.0,1.79,8.29,4.27
2917,CA-2016-134747,12/10/2016,17/10/2016,Second Class,DL-12925,Daniel Lacy,Consumer,United States,Noblesville,Indiana,46060.0,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,263.96,2,0.05,131.98,237.52,26.44
2918,CA-2018-155047,27/08/2018,30/08/2018,First Class,SE-20110,Sanjit Engle,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",5.952,7,0.0,0.85,4.05,1.9
2919,CA-2017-160129,23/11/2017,23/11/2017,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,15.8,1,0.0,15.8,10.48,5.32
2920,CA-2017-160129,23/11/2017,23/11/2017,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,7,0.0,2.05,10.29,4.07
2921,CA-2017-160129,23/11/2017,23/11/2017,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",70.448,2,0.15,35.22,66.76,3.68
2922,CA-2018-164329,30/01/2018,30/01/2018,Same Day,MM-17920,Michael Moore,Consumer,United States,San Francisco,California,94109.0,West,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,9,0.05,14.37,85.95,43.35
2923,US-2016-141453,30/11/2016,03/12/2016,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Austin,Texas,78745.0,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3.882,3,0.0,1.29,2.53,1.35
2924,CA-2015-156993,28/06/2015,04/07/2015,Standard Class,RW-19630,Rob Williams,Corporate,United States,Detroit,Michigan,48234.0,Central,OFF-FA-10003495,Office Supplies,Fasteners,Staples,6.08,5,0.1,1.22,4.85,1.23
2925,CA-2015-157721,02/09/2015,05/09/2015,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Watertown,New York,13601.0,East,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",19.9,2,0.0,9.95,12.73,7.17
2926,CA-2015-157721,02/09/2015,05/09/2015,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Watertown,New York,13601.0,East,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",70.71,3,0.0,23.57,48.38,22.33
2927,CA-2018-128629,10/07/2018,14/07/2018,Second Class,BP-11155,Becky Pak,Consumer,United States,Columbus,Georgia,31907.0,South,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",18.84,9,0.0,2.09,14.89,3.95
2928,CA-2018-158106,04/06/2018,10/06/2018,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Apple Valley,Minnesota,55124.0,Central,OFF-AR-10002255,Office Supplies,Art,Newell 346,8.64,10,0.0,0.86,6.2,2.44
2929,US-2018-120390,19/10/2018,26/10/2018,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Burlington,North Carolina,27217.0,South,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1633.188,3,0.0,544.4,1163.53,469.66
2930,CA-2018-143434,18/11/2018,24/11/2018,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Saginaw,Michigan,48601.0,Central,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,3,0.1,6.59,16.38,3.38
2931,CA-2016-168564,08/08/2016,08/08/2016,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,94109.0,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",6.608,5,0.0,1.32,4.86,1.75
2932,CA-2016-168564,08/08/2016,08/08/2016,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,94109.0,West,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,7.28,10,0.0,0.73,5.27,2.01
2933,CA-2016-168564,08/08/2016,08/08/2016,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,94109.0,West,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,144.784,9,0.0,16.09,115.65,29.14
2934,US-2017-169040,06/12/2017,12/12/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105.0,West,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,156.792,5,0.0,31.36,129.72,27.07
2935,US-2017-169040,06/12/2017,12/12/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105.0,West,TEC-PH-10002834,Technology,Phones,Google Nexus 5,431.976,4,0.0,107.99,338.56,93.42
2936,US-2017-169040,06/12/2017,12/12/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105.0,West,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.89,10,0.0,3.59,25.32,10.57
2937,US-2017-169040,06/12/2017,12/12/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,47.208,1,0.0,47.21,33.39,13.82
2938,US-2017-169040,06/12/2017,12/12/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105.0,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,248.08,1,0.0,248.08,163.28,84.8
2939,US-2017-169040,06/12/2017,12/12/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105.0,West,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.7,4,0.05,47.42,140.85,48.85
2940,US-2017-169040,06/12/2017,12/12/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.808,4,0.2,14.95,56.37,3.44
2941,CA-2018-155880,25/03/2018,31/03/2018,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,90.99,8,0.0,11.37,70.69,20.3
2942,CA-2018-155880,25/03/2018,31/03/2018,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",1526.56,9,0.0,169.62,1154.35,372.21
2943,CA-2018-155880,25/03/2018,31/03/2018,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",368.97,2,0.05,184.48,284.73,84.24
2944,CA-2018-126242,19/11/2018,24/11/2018,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Los Angeles,California,90049.0,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01,9,0.0,33.89,215.71,89.3
2945,CA-2018-126242,19/11/2018,24/11/2018,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Los Angeles,California,90049.0,West,FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",18.7,2,0.0,9.35,13.84,4.86
2946,CA-2017-166443,04/11/2017,05/11/2017,First Class,LH-17020,Lisa Hazard,Consumer,United States,San Francisco,California,94122.0,West,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,38.29,2,0.0,19.14,28.44,9.85
2947,CA-2018-169859,14/12/2018,18/12/2018,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Diego,California,92024.0,West,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",26.25,4,0.05,6.56,20.97,5.28
2948,CA-2018-169859,14/12/2018,18/12/2018,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Diego,California,92024.0,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",64.96,1,0.05,64.96,47.77,17.19
2949,CA-2018-169859,14/12/2018,18/12/2018,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Diego,California,92024.0,West,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",43.7,7,0.0,6.24,30.08,13.62
2950,CA-2018-134915,12/11/2018,12/11/2018,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301.0,West,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,41.6,9,0.2,4.62,39.56,2.04
2951,CA-2018-134915,12/11/2018,12/11/2018,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301.0,West,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,23.12,7,0.1,3.3,16.95,6.17
2952,CA-2018-134915,12/11/2018,12/11/2018,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301.0,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,9,0.05,12.65,87.85,26.04
2953,CA-2018-134915,12/11/2018,12/11/2018,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301.0,West,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",113.568,1,0.0,113.57,84.0,29.57
2954,CA-2018-134915,12/11/2018,12/11/2018,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301.0,West,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,7.92,6,0.15,1.32,7.47,0.45
2955,CA-2018-134915,12/11/2018,12/11/2018,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301.0,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,671.984,7,0.05,96.0,568.69,103.29
2956,CA-2017-153353,18/08/2017,24/08/2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,New York City,New York,10035.0,East,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,39.99,10,0.0,4.0,33.85,6.14
2957,CA-2018-123638,27/06/2018,04/07/2018,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Watertown,New York,13601.0,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",191.646,1,0.0,191.65,136.15,55.49
2958,CA-2018-168900,04/05/2018,09/05/2018,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Springfield,Ohio,45503.0,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,2.313,1,0.0,2.31,1.53,0.78
2959,CA-2016-158456,24/12/2016,29/12/2016,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,California,90032.0,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,19.936,8,0.05,2.49,14.08,5.86
2960,CA-2016-158456,24/12/2016,29/12/2016,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,California,90032.0,West,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,10,0.05,4.59,33.14,12.78
2961,CA-2018-143665,26/04/2018,01/05/2018,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,98115.0,West,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,20.34,10,0.05,2.03,15.2,5.14
2962,CA-2018-143665,26/04/2018,01/05/2018,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,98115.0,West,OFF-LA-10002034,Office Supplies,Labels,Avery 478,39.28,6,0.05,6.55,27.84,11.44
2963,CA-2018-137428,16/12/2018,21/12/2018,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054.0,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",81.568,9,0.0,9.06,62.06,19.5
2964,CA-2018-137428,16/12/2018,21/12/2018,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054.0,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",97.184,5,0.0,19.44,64.56,32.63
2965,CA-2018-137428,16/12/2018,21/12/2018,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054.0,West,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,24.32,8,0.0,3.04,16.19,8.13
2966,CA-2018-137428,16/12/2018,21/12/2018,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054.0,West,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,0.0,9.48,13.18,5.78
2967,CA-2015-162866,27/12/2015,31/12/2015,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Skokie,Illinois,60076.0,Central,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,32.952,3,0.0,10.98,24.15,8.8
2968,CA-2015-162866,27/12/2015,31/12/2015,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Skokie,Illinois,60076.0,Central,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,30.016,2,0.0,15.01,19.44,10.57
2969,CA-2018-167941,06/11/2018,09/11/2018,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",499.584,8,0.15,62.45,428.53,71.06
2970,CA-2018-167941,06/11/2018,09/11/2018,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,31.104,9,0.1,3.46,25.99,5.12
2971,CA-2018-167941,06/11/2018,09/11/2018,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,13.272,2,0.0,6.64,9.08,4.19
2972,CA-2018-167941,06/11/2018,09/11/2018,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314.0,South,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",28.272,8,0.0,3.53,20.68,7.59
2973,CA-2018-167941,06/11/2018,09/11/2018,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,259.136,10,0.05,25.91,197.52,61.61
2974,CA-2018-111808,16/12/2018,20/12/2018,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Tulsa,Oklahoma,74133.0,Central,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,10.8,6,0.0,1.8,7.68,3.12
2975,CA-2016-137512,07/05/2016,12/05/2016,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Allen,Texas,75002.0,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,244.006,2,0.0,122.0,183.44,60.56
2976,CA-2016-137512,07/05/2016,12/05/2016,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Allen,Texas,75002.0,Central,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,15.936,6,0.0,2.66,9.92,6.02
2977,CA-2018-139773,04/12/2018,04/12/2018,Same Day,DV-13045,Darrin Van Huff,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",188.552,3,0.05,62.85,151.88,36.67
2978,CA-2018-134607,03/10/2018,08/10/2018,Second Class,HL-15040,Hunter Lopez,Consumer,United States,Rochester,New York,14609.0,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,5,0.0,4.52,15.61,6.97
2979,CA-2015-109232,13/01/2015,16/01/2015,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,Mount Pleasant,South Carolina,29464.0,South,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,545.94,2,0.0,272.97,367.15,178.79
2980,CA-2016-139850,12/06/2016,17/06/2016,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,20.736,9,0.05,2.3,15.53,5.21
2981,CA-2016-139850,12/06/2016,17/06/2016,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",43.296,7,0.05,6.19,32.18,11.12
2982,CA-2015-131310,12/07/2015,18/07/2015,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Seattle,Washington,98115.0,West,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",123.136,10,0.0,12.31,80.81,42.32
2983,CA-2015-131310,12/07/2015,18/07/2015,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Seattle,Washington,98115.0,West,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,11.264,8,0.05,1.41,8.56,2.7
2984,US-2015-112872,06/12/2015,11/12/2015,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Springfield,Oregon,97477.0,West,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,53.424,8,0.0,6.68,32.93,20.5
2985,US-2015-112872,06/12/2015,11/12/2015,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Springfield,Oregon,97477.0,West,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",275.49,3,0.0,91.83,214.2,61.29
2986,CA-2017-139269,25/05/2017,30/05/2017,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Georgia,31907.0,South,FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,24.96,1,0.0,24.96,17.06,7.9
2987,CA-2017-139269,25/05/2017,30/05/2017,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Georgia,31907.0,South,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,5,0.0,3.87,12.69,6.67
2988,CA-2017-139269,25/05/2017,30/05/2017,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Georgia,31907.0,South,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1267.65,4,0.0,316.91,903.97,363.68
2989,CA-2017-139010,21/02/2017,26/02/2017,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,90032.0,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,12.99,5,0.0,2.6,10.34,2.65
2990,CA-2017-139010,21/02/2017,26/02/2017,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,90032.0,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",18.56,4,0.0,4.64,11.5,7.06
2991,CA-2017-139010,21/02/2017,26/02/2017,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,90032.0,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15,7,0.15,64.16,347.58,101.57
2992,CA-2017-139010,21/02/2017,26/02/2017,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,90032.0,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,31.248,7,0.05,4.46,20.38,10.87
2993,CA-2017-134376,02/10/2017,06/10/2017,Standard Class,TT-21265,Tim Taslimi,Corporate,United States,New York City,New York,10024.0,East,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,5,0.1,12.29,44.96,16.48
